R,G,I,F
1,88,35,31110.511352323872
1,88,36,32323.36263724226
1,88,37,29711.25536138646
1,88,38,30165.6348919986
1,88,39,29968.52913665624
1,88,40,28408.752908070153
1,88,41,28914.872722886026
1,88,42,30995.20083880559
1,88,43,31726.608752689455
1,88,44,31794.528372882876
1,88,45,30797.381386416288
1,88,46,31434.79874756722
1,88,47,32094.328241748473
1,88,48,30219.717748652216
1,88,49,31224.276271994946
1,88,50,30288.208684872854
1,88,51,28394.953331873763
1,88,52,30187.199984490937
1,88,53,31274.814475168365
1,88,54,31442.355763241627
1,88,55,31189.437357835395
1,88,56,29847.959053022714
1,88,57,31355.311531945095
1,88,58,31811.251819525758
1,88,59,31883.777489670232
1,88,60,31761.85006054074
1,88,61,30582.091146189607
1,88,62,30392.20993478364
1,88,63,31465.524215405003
1,88,64,31001.286951623624
1,88,65,31512.659782312432
1,88,66,31597.61864019758
1,88,67,32001.891249863464
1,88,68,30107.523162511305
1,88,69,27007.683547628236
1,88,70,30346.77870092779
1,88,71,30054.04871873163
1,88,72,30597.484889372787
1,88,73,30139.077180959594
1,88,74,31602.106128349147
1,88,75,30674.39227497746
1,88,76,30707.68802400244
1,88,77,31370.095093085314
1,88,78,30948.935630549062
1,88,79,27975.000522515875
1,88,80,30840.978137028033
1,88,81,28985.584854865374
1,88,82,30262.303851120683
1,88,83,30444.81330709509
1,88,84,29821.66339191791
1,88,85,30534.245384812188
1,88,86,30626.23124518183
1,88,87,30319.107561853245
1,88,88,30938.08441558179
1,88,89,32071.247460550807
1,88,90,30332.14721969325
1,88,91,30673.039417537246
1,88,92,31322.07278789304
1,88,93,30431.88832846645
1,88,94,28217.04019471335
1,88,95,30095.05430523001
1,88,96,31199.71785606032
1,88,97,30375.134154472384
1,88,98,28885.16072377625
1,88,99,30389.681120960104
1,89,0,31476.74642001828
1,89,1,30744.330135872824
1,89,2,29131.90499709876
1,89,3,31782.480487140198
1,89,4,31350.024249579194
1,89,5,30123.686582197573
1,89,6,29852.261573289892
1,89,7,29232.28970885738
1,89,8,29820.20194686771
1,89,9,29774.306608130457
1,89,10,29702.021364376396
1,89,11,30134.85239691073
1,89,12,30923.17969652383
1,89,13,31068.72588391805
1,89,14,30009.932185270958
1,89,15,30519.944517946984
1,89,16,31034.655309188387
1,89,17,30356.2946705927
1,89,18,30086.56187883388
1,89,19,30893.814413819407
1,89,20,28547.078814534278
1,89,21,29408.69704914959
1,89,22,30948.14880274921
1,89,23,31589.35772622707
1,89,24,29287.55592531452
1,89,25,29941.076001320966
1,89,26,30932.591489380695
1,89,27,29666.549909426038
1,89,28,28945.318216253192
1,89,29,28251.1883920953
1,89,30,31488.801909506663
1,89,31,30700.166619438412
1,89,32,30737.756140746682
1,89,33,30356.53086269528
1,89,34,30398.898193751837
1,89,35,29046.344139612997
1,89,36,31199.71785606032
1,89,37,31352.0766526586
1,89,38,29740.68375881073
1,89,39,30070.486776379614
1,89,40,31094.85241835923
1,89,41,29264.608428638392
1,89,42,29816.944151855158
1,89,43,30832.626486347017
1,89,44,29799.353826624556
1,89,45,31578.437177567695
1,89,46,30001.92682925868
1,89,47,30564.30132563231
1,89,48,31772.22688463116
1,89,49,31469.3124179454
1,89,50,30840.978137028033
1,89,51,30375.134154472384
1,89,52,30895.37271191058
1,89,53,30113.108854342372
1,89,54,31927.397872034893
1,89,55,30375.134154472384
1,89,56,31942.261628879845
1,89,57,29226.194558139083
1,89,58,29903.48047447499
1,89,59,32323.36263724226
1,89,60,30824.056324660287
1,89,61,29199.070903379336
1,89,62,30708.149264505213
1,89,63,30613.661715087208
1,89,64,32432.53636929861
1,89,65,32040.90205012726
1,89,66,31370.095093085314
1,89,67,29142.49693718058
1,89,68,30008.54465417612
1,89,69,30675.93989085446
1,89,70,29781.7210766404
1,89,71,30578.43554938394
1,89,72,30486.06689621566
1,89,73,32696.86497636924
1,89,74,30778.837822054258
1,89,75,30612.91783711371
1,89,76,30606.184081530388
1,89,77,28874.731493219035
1,89,78,31496.59702067599
1,89,79,31114.207499053267
1,89,80,29586.912154685033
1,89,81,31187.115272831787
1,89,82,30181.73781199622
1,89,83,31548.159499201854
1,89,84,29968.1948355249
1,89,85,31151.18644101267
1,89,86,32323.36263724226
1,89,87,30572.408089783326
1,89,88,31520.107510873684
1,89,89,30160.19638329632
1,89,90,31343.554871371416
1,89,91,27007.683547628236
1,89,92,31257.076614656733
1,89,93,31262.46504670823
1,89,94,30432.430455771213
1,89,95,31304.99144305352
1,89,96,32121.296652761266
1,89,97,30403.21644226176
1,89,98,27712.34918199719
1,89,99,30628.550012019758
1,90,0,30932.591489380695
1,90,1,29408.69704914959
1,90,2,31188.249986517858
1,90,3,31231.882727122087
1,90,4,29393.010466181804
1,90,5,30848.609828060537
1,90,6,32254.571995975195
1,90,7,31074.509760273504
1,90,8,30273.53638498894
1,90,9,29499.04755698311
1,90,10,30630.116746543874
1,90,11,30971.143037838665
1,90,12,32096.898042530636
1,90,13,30572.408089783326
1,90,14,29697.60452794415
1,90,15,29551.469644619345
1,90,16,30968.87051816716
1,90,17,31494.901071542252
1,90,18,30606.561955991932
1,90,19,30663.747893827713
1,90,20,30303.64223660305
1,90,21,30807.178878698134
1,90,22,29621.597391299718
1,90,23,31194.08135324973
1,90,24,29321.393451907046
1,90,25,30947.29225664193
1,90,26,32114.88298896695
1,90,27,30564.732972003345
1,90,28,28541.6124394333
1,90,29,31329.58587603645
1,90,30,29968.72245254617
1,90,31,30428.545035200957
1,90,32,31942.261628879845
1,90,33,29992.336388805037
1,90,34,29767.58134052854
1,90,35,30086.363449944238
1,90,36,31460.509919397064
1,90,37,30626.65855321683
1,90,38,30891.40218436707
1,90,39,31857.310376836303
1,90,40,31191.04462738868
1,90,41,29831.512124811874
1,90,42,29376.215503974843
1,90,43,31031.676187849756
1,90,44,30199.346747479092
1,90,45,31092.469018336415
1,90,46,30569.65844395719
1,90,47,30037.279242586388
1,90,48,30829.54615746599
1,90,49,30269.203353856545
1,90,50,31134.597322889982
1,90,51,30589.57302947008
1,90,52,27712.34918199719
1,90,53,31469.3124179454
1,90,54,30131.738164546594
1,90,55,31578.437177567695
1,90,56,28874.731493219035
1,90,57,31343.554871371416
1,90,58,31428.678120542383
1,90,59,30935.015787610646
1,90,60,31135.921125632885
1,90,61,31693.655797786898
1,90,62,29511.477245368787
1,90,63,29138.949353326825
1,90,64,31127.646294670165
1,90,65,29204.8234690262
1,90,66,29624.168056415434
1,90,67,29235.45628705467
1,90,68,30255.95342856218
1,90,69,30117.07333204117
1,90,70,31235.36677427793
1,90,71,30281.137038960736
1,90,72,31927.397872034893
1,90,73,30149.493219045362
1,90,74,29259.76608137285
1,90,75,29815.024660933308
1,90,76,29315.51109829425
1,90,77,31232.364683007174
1,90,78,30897.452687382283
1,90,79,31257.076614656733
1,90,80,30775.491125941036
1,90,81,31244.174250945638
1,90,82,31907.257838525224
1,90,83,28653.566057717286
1,90,84,28308.59322440664
1,90,85,30584.17046457642
1,90,86,28268.388498701595
1,90,87,29490.366352521865
1,90,88,31348.245825073805
1,90,89,30375.28131075002
1,90,90,30671.232829995446
1,90,91,30018.01174119718
1,90,92,30613.661715087208
1,90,93,30536.69636670126
1,90,94,29141.68605429045
1,90,95,30799.108549839573
1,90,96,30096.1072081715
1,90,97,31154.23054835567
1,90,98,30116.089318308186
1,90,99,31267.01933584825
1,91,0,31323.77434034444
1,91,1,30055.3117214451
1,91,2,30528.454402161162
1,91,3,31365.505387252742
1,91,4,30548.429606397833
1,91,5,29602.925044485197
1,91,6,30727.627604321333
1,91,7,30066.19812837793
1,91,8,29616.935976263576
1,91,9,31823.8288077596
1,91,10,29038.831857733487
1,91,11,31888.54235124617
1,91,12,31907.257838525224
1,91,13,30792.330667863054
1,91,14,31058.742523463927
1,91,15,29629.210913505885
1,91,16,28677.622129656145
1,91,17,29966.15894914763
1,91,18,32505.33941073462
1,91,19,31905.44513712803
1,91,20,29151.46846327607
1,91,21,30027.63446304576
1,91,22,30776.34332731377
1,91,23,30935.015787610646
1,91,24,29990.041827173533
1,91,25,30364.612331766955
1,91,26,31154.23054835567
1,91,27,30427.804047194855
1,91,28,30477.981431122396
1,91,29,32322.301951813955
1,91,30,30718.493775663414
1,91,31,29857.134206888994
1,91,32,30633.01593388676
1,91,33,30671.706822889573
1,91,34,28553.699339551968
1,91,35,28622.497341209957
1,91,36,30510.006515542256
1,91,37,30388.24541744941
1,91,38,31702.38845205537
1,91,39,31190.2535730685
1,91,40,29745.463426422204
1,91,41,30789.18945624701
1,91,42,32024.01440444893
1,91,43,30442.396956285756
1,91,44,30722.070516071803
1,91,45,28601.422166380067
1,91,46,31610.81261390642
1,91,47,30126.0867698585
1,91,48,30794.54792831052
1,91,49,29453.149776106915
1,91,50,30116.73222073487
1,91,51,30405.36879214145
1,91,52,30086.363449944238
1,91,53,31699.110658090845
1,91,54,30870.768588140927
1,91,55,31428.678120542383
1,91,56,28038.90363460128
1,91,57,30134.58169937633
1,91,58,29555.66195612098
1,91,59,31223.071286404713
1,91,60,30269.203353856545
1,91,61,29551.469644619345
1,91,62,29937.662149367006
1,91,63,30469.95820875327
1,91,64,31554.938398687187
1,91,65,29259.237580953417
1,91,66,27493.47847528092
1,91,67,31034.532465282424
1,91,68,28557.480476221033
1,91,69,29797.484227255623
1,91,70,31578.437177567695
1,91,71,30671.232829995446
1,91,72,30939.108181424403
1,91,73,29460.751509907128
1,91,74,30153.97661505202
1,91,75,30173.553160435593
1,91,76,32096.898042530636
1,91,77,29600.891318269605
1,91,78,32410.41629239104
1,91,79,32162.655238148196
1,91,80,29872.39886348478
1,91,81,30630.116746543874
1,91,82,29667.380199830928
1,91,83,30995.69607294643
1,91,84,30926.414624826266
1,91,85,30086.23064624934
1,91,86,31348.245825073805
1,91,87,32096.898042530636
1,91,88,30812.35428743005
1,91,89,30870.490486557126
1,91,90,30190.228570635787
1,91,91,30554.981508583616
1,91,92,30512.143898561313
1,91,93,29333.998978016156
1,91,94,29765.58041123866
1,91,95,31143.698532977363
1,91,96,31479.05644643147
1,91,97,31064.375374830084
1,91,98,29815.088599271592
1,91,99,27548.553982537826
1,92,0,29192.744833615136
1,92,1,31474.111610408163
1,92,2,30256.24075084521
1,92,3,29467.32907979626
1,92,4,30395.97396178859
1,92,5,29479.45540454774
1,92,6,31272.172318314086
1,92,7,30390.966515262375
1,92,8,31907.257838525224
1,92,9,31438.420062105542
1,92,10,30066.646146995852
1,92,11,31359.709784861047
1,92,12,32855.093337160404
1,92,13,31282.087248801934
1,92,14,31223.071286404713
1,92,15,32230.713648709923
1,92,16,29568.96298557579
1,92,17,30924.2472100186
1,92,18,30418.133854947344
1,92,19,31479.05644643147
1,92,20,30392.219008691558
1,92,21,29749.622049344664
1,92,22,31474.248986211525
1,92,23,28567.02642265075
1,92,24,32125.837570464082
1,92,25,32046.891231777212
1,92,26,31526.165098334997
1,92,27,30682.887165683074
1,92,28,31054.577470741962
1,92,29,30144.340681680857
1,92,30,30027.63446304576
1,92,31,30126.0867698585
1,92,32,30538.36735610033
1,92,33,28677.622129656145
1,92,34,29852.66510886505
1,92,35,31971.552273598405
1,92,36,31578.282586650228
1,92,37,28112.249775188982
1,92,38,32096.898042530636
1,92,39,32096.898042530636
1,92,40,31737.172683648634
1,92,41,30791.681311426728
1,92,42,30999.096039926975
1,92,43,31628.457748071545
1,92,44,31890.549821126693
1,92,45,30372.06471683733
1,92,46,31479.05644643147
1,92,47,32162.655238148196
1,92,48,31367.633430914688
1,92,49,29604.42180411764
1,92,50,29731.225918432247
1,92,51,28287.307365190605
1,92,52,30541.36272273712
1,92,53,30916.547507996533
1,92,54,30916.172686532595
1,92,55,31310.579215685648
1,92,56,31699.110658090845
1,92,57,30027.63446304576
1,92,58,30405.36879214145
1,92,59,31315.124528270255
1,92,60,31895.845354370278
1,92,61,31954.759665404756
1,92,62,32096.898042530636
1,92,63,31323.77434034444
1,92,64,30388.24541744941
1,92,65,32505.33941073462
1,92,66,30569.449785018907
1,92,67,29465.043590779347
1,92,68,31778.38375558993
1,92,69,30633.01593388676
1,92,70,30374.632230064293
1,92,71,30444.00439051294
1,92,72,31274.647964011325
1,92,73,29152.271963660285
1,92,74,29577.475942418503
1,92,75,29206.122055827756
1,92,76,30173.48013654581
1,92,77,30323.87377841618
1,92,78,31391.917250915656
1,92,79,30003.377373607265
1,92,80,30164.46345282168
1,92,81,31171.1893854954
1,92,82,30273.0624186137
1,92,83,30531.966197942525
1,92,84,31428.678120542383
1,92,85,30563.87506073441
1,92,86,30600.09667885413
1,92,87,31858.50032500395
1,92,88,29993.427826717736
1,92,89,29815.088599271592
1,92,90,32096.898042530636
1,92,91,30776.34332731377
1,92,92,30774.201717506377
1,92,93,30885.377728535223
1,92,94,30876.628048448903
1,92,95,30302.265330449496
1,92,96,31650.670569650985
1,92,97,31429.296354672606
1,92,98,30274.440680857748
1,92,99,31980.988993938714
1,93,0,31569.28447166969
1,93,1,31447.484062584575
1,93,2,32422.79088580202
1,93,3,30984.43694236422
1,93,4,31499.752821725662
1,93,5,29971.790759845306
1,93,6,30394.232555486895
1,93,7,30445.044186365893
1,93,8,30900.703268524616
1,93,9,30655.827170478296
1,93,10,29532.565761340804
1,93,11,29503.517874991947
1,93,12,31917.75119120889
1,93,13,31140.941173626587
1,93,14,31452.556202823525
1,93,15,29428.140775989443
1,93,16,32351.188752682625
1,93,17,31997.420106221416
1,93,18,30405.359287668864
1,93,19,31079.589230319885
1,93,20,30027.63446304576
1,93,21,32125.837570464082
1,93,22,32417.104436135513
1,93,23,30410.64290949684
1,93,24,28971.335759593916
1,93,25,32391.4827688184
1,93,26,31638.333194848874
1,93,27,30430.775914704758
1,93,28,29934.16145751758
1,93,29,31367.633430914688
1,93,30,30833.877618687187
1,93,31,27702.52721512201
1,93,32,29537.1365371219
1,93,33,30570.267449613104
1,93,34,31954.759665404756
1,93,35,30418.133854947344
1,93,36,29259.79550434824
1,93,37,30142.996187288303
1,93,38,31499.349502935387
1,93,39,31727.2227634852
1,93,40,31320.996245896466
1,93,41,29236.0973994753
1,93,42,30370.76559988259
1,93,43,31917.406120011954
1,93,44,31299.11346843681
1,93,45,30501.67176967272
1,93,46,30960.109179267638
1,93,47,30085.153878501253
1,93,48,32257.807510753806
1,93,49,30692.479067226104
1,93,50,30446.809626623257
1,93,51,32505.33941073462
1,93,52,31405.720555207736
1,93,53,31445.682788771748
1,93,54,32822.22426765091
1,93,55,31292.20146231502
1,93,56,30569.449785018907
1,93,57,30915.962465529214
1,93,58,30420.353470295104
1,93,59,30862.895055773657
1,93,60,31995.11825483155
1,93,61,31317.684696533306
1,93,62,31488.75325055122
1,93,63,28901.661680512094
1,93,64,31844.24612013256
1,93,65,30987.18521005652
1,93,66,30980.356603735174
1,93,67,31650.955980701565
1,93,68,30933.93009496382
1,93,69,30877.21334500312
1,93,70,29591.65471881779
1,93,71,30419.35107660657
1,93,72,31578.282586650228
1,93,73,30633.01593388676
1,93,74,31229.33942802805
1,93,75,29484.55293682686
1,93,76,31441.947250014135
1,93,77,29832.348905973926
1,93,78,30419.62760430325
1,93,79,30563.87506073441
1,93,80,32048.540026940256
1,93,81,30564.797045014526
1,93,82,32167.825371285857
1,93,83,31203.80717033899
1,93,84,30388.719125944543
1,93,85,30680.907325410368
1,93,86,30164.68355970917
1,93,87,30590.250432116645
1,93,88,31506.66895474719
1,93,89,30524.015313685904
1,93,90,31479.05644643147
1,93,91,30374.632230064293
1,93,92,32096.898042530636
1,93,93,31971.552273598405
1,93,94,31175.842234044492
1,93,95,31646.102822373443
1,93,96,30671.845152229012
1,93,97,30427.541724854324
1,93,98,30000.202014403476
1,93,99,29924.02450795936
1,94,0,31161.41756700244
1,94,1,30441.847519720443
1,94,2,31482.7425372187
1,94,3,31464.127854123766
1,94,4,32335.12819223746
1,94,5,29509.503322103188
1,94,6,29411.488641313823
1,94,7,30043.933866882988
1,94,8,32505.33941073462
1,94,9,31506.66895474719
1,94,10,31444.609062725885
1,94,11,31753.505743768754
1,94,12,30427.494392422625
1,94,13,30114.42428301379
1,94,14,32391.4827688184
1,94,15,31995.11825483155
1,94,16,30925.537556655152
1,94,17,30164.68355970917
1,94,18,31986.631650248262
1,94,19,31405.720555207736
1,94,20,32207.103236052928
1,94,21,31714.075908747007
1,94,22,27658.659035788685
1,94,23,27716.45184798284
1,94,24,30939.32869415569
1,94,25,31835.428362973158
1,94,26,32843.309769520674
1,94,27,29513.92218086992
1,94,28,31125.897828344332
1,94,29,29433.50938344211
1,94,30,31488.75325055122
1,94,31,29942.678673322298
1,94,32,29680.893906311576
1,94,33,29134.472077183847
1,94,34,31704.06435888536
1,94,35,31030.61567751085
1,94,36,30479.238272960618
1,94,37,29932.623087476542
1,94,38,30692.479067226104
1,94,39,32037.3462835539
1,94,40,30073.40541740622
1,94,41,30610.50442576524
1,94,42,31977.027104231816
1,94,43,32195.83171363593
1,94,44,31903.648549903548
1,94,45,30492.850006141744
1,94,46,29043.369676500886
1,94,47,30343.17377881036
1,94,48,30878.6872277533
1,94,49,30088.50692026505
1,94,50,30537.57427933545
1,94,51,30841.03765131214
1,94,52,31479.05644643147
1,94,53,31171.63537441548
1,94,54,32596.558898844272
1,94,55,31317.684696533306
1,94,56,29755.641524444425
1,94,57,30660.16018353047
1,94,58,29231.82318743302
1,94,59,29421.874075205487
1,94,60,31367.633430914688
1,94,61,31906.08845883674
1,94,62,30010.208302365532
1,94,63,30307.26949143508
1,94,64,31262.144624486013
1,94,65,31830.106540990888
1,94,66,32088.787571577435
1,94,67,28917.93549845049
1,94,68,31119.828173894028
1,94,69,29874.68996042803
1,94,70,29148.33533837218
1,94,71,31752.2761995311
1,94,72,29847.46555452539
1,94,73,29714.950052905537
1,94,74,28789.298580626277
1,94,75,30876.639729206963
1,94,76,28889.90724920681
1,94,77,31977.35047280292
1,94,78,32257.807510753806
1,94,79,32000.799359278346
1,94,80,31788.374186636906
1,94,81,30540.420742960643
1,94,82,30451.089335593126
1,94,83,32755.54152946181
1,94,84,29018.76932185977
1,94,85,30317.140046829096
1,94,86,29726.488680620503
1,94,87,31694.852344043076
1,94,88,31457.110261905516
1,94,89,30707.02052893515
1,94,90,31854.87347342067
1,94,91,30812.98798287595
1,94,92,31145.32567425738
1,94,93,31714.199887484996
1,94,94,32417.104436135513
1,94,95,31499.752821725662
1,94,96,30819.15905809922
1,94,97,30264.25194198421
1,94,98,29937.92089067233
1,94,99,30045.977154771812
1,95,0,28220.727225457445
1,95,1,29285.919993667416
1,95,2,31854.87347342067
1,95,3,31030.61567751085
1,95,4,31405.453735084968
1,95,5,30794.47454468231
1,95,6,29838.350930739885
1,95,7,31101.685839577985
1,95,8,32574.838946442018
1,95,9,30633.841982282895
1,95,10,30995.64227911084
1,95,11,30611.052958726144
1,95,12,29207.501838394048
1,95,13,30631.07457744281
1,95,14,32313.856296245205
1,95,15,30050.78483944156
1,95,16,31736.502981530088
1,95,17,30067.337914498912
1,95,18,30483.979857778297
1,95,19,32007.39276077247
1,95,20,31175.610639848666
1,95,21,30377.32654301692
1,95,22,31298.960762622057
1,95,23,31854.87347342067
1,95,24,30132.321252962138
1,95,25,30934.072907391394
1,95,26,28898.28795760626
1,95,27,30258.714293652665
1,95,28,30168.2422158383
1,95,29,30630.518391132293
1,95,30,30274.530580765688
1,95,31,31040.025401346124
1,95,32,31743.86779266108
1,95,33,30712.04314526281
1,95,34,32077.881147217788
1,95,35,30925.10983142408
1,95,36,31773.356046255878
1,95,37,30687.858360694278
1,95,38,31187.26928300636
1,95,39,29473.322525340343
1,95,40,29508.496114202557
1,95,41,30263.366985575864
1,95,42,30841.03765131214
1,95,43,31171.63537441548
1,95,44,31369.29314298722
1,95,45,28618.21444827225
1,95,46,30947.934593195467
1,95,47,30822.547525717313
1,95,48,31512.574731157205
1,95,49,30416.41339278791
1,95,50,30922.972317858188
1,95,51,29541.253600123655
1,95,52,28707.480969856904
1,95,53,29979.22210854478
1,95,54,32541.04203386356
1,95,55,31903.648549903548
1,95,56,29270.552461660267
1,95,57,27922.922938447744
1,95,58,28330.9682032396
1,95,59,32037.3462835539
1,95,60,30882.268360004146
1,95,61,29680.893906311576
1,95,62,27509.034440581574
1,95,63,30307.26949143508
1,95,64,30694.24332001603
1,95,65,32391.4827688184
1,95,66,30445.775711464823
1,95,67,27124.261821104807
1,95,68,29513.276054283684
1,95,69,30194.314732081053
1,95,70,30150.833521171007
1,95,71,29251.054893522407
1,95,72,32056.510012195955
1,95,73,30652.233519619953
1,95,74,32838.223156860564
1,95,75,31967.97993414789
1,95,76,31315.2879389701
1,95,77,31589.443444222965
1,95,78,31929.418925083803
1,95,79,31523.11949368357
1,95,80,29523.159301087344
1,95,81,30477.181492502576
1,95,82,30108.434509128896
1,95,83,30429.6320542865
1,95,84,30087.58673668014
1,95,85,29954.224914064587
1,95,86,28932.65930292607
1,95,87,30685.037145026534
1,95,88,31058.640190891678
1,95,89,29951.29147670797
1,95,90,29800.232802201026
1,95,91,30320.313728991772
1,95,92,30598.70084192721
1,95,93,30395.931168960018
1,95,94,32201.4487653999
1,95,95,31110.380518182315
1,95,96,31494.70348320826
1,95,97,31311.954948055023
1,95,98,29865.30090744369
1,95,99,30577.002595907412
1,96,0,30819.476064375584
1,96,1,30092.141838381234
1,96,2,29655.49164410149
1,96,3,30564.525884778257
1,96,4,30301.73542420705
1,96,5,27957.817723605225
1,96,6,31488.087032021995
1,96,7,31589.443444222965
1,96,8,30844.08178499352
1,96,9,30168.2422158383
1,96,10,30900.492277760015
1,96,11,28624.451065422785
1,96,12,32220.18377534723
1,96,13,30709.82314495094
1,96,14,30734.91999267401
1,96,15,31293.125575890812
1,96,16,30002.691602706975
1,96,17,30987.891974942708
1,96,18,31929.23776740153
1,96,19,29090.029755200565
1,96,20,32054.098725327334
1,96,21,31499.47714137101
1,96,22,28575.789634389716
1,96,23,31281.501013061526
1,96,24,30708.207249756626
1,96,25,31387.664451117787
1,96,26,32406.07271101783
1,96,27,31395.55160644569
1,96,28,29938.882027604453
1,96,29,31099.555004168622
1,96,30,30395.931168960018
1,96,31,32576.75742180409
1,96,32,31303.55460903533
1,96,33,29474.126596241298
1,96,34,27154.81006145724
1,96,35,29993.482355012417
1,96,36,32541.04203386356
1,96,37,30694.24332001603
1,96,38,31213.012271416996
1,96,39,30274.966175473906
1,96,40,30517.889977651303
1,96,41,31301.25750843528
1,96,42,30846.36661419158
1,96,43,28870.574368676847
1,96,44,30979.164029971147
1,96,45,30365.264974670412
1,96,46,31648.951023785594
1,96,47,30694.24332001603
1,96,48,28868.68175061351
1,96,49,30767.63279321746
1,96,50,30575.34638268069
1,96,51,30924.579374622965
1,96,52,31175.610639848666
1,96,53,30736.18922463478
1,96,54,30005.648893374077
1,96,55,29943.526112350813
1,96,56,31396.6033292857
1,96,57,31278.382070591517
1,96,58,30858.462942057628
1,96,59,30175.26264894346
1,96,60,31690.90410441437
1,96,61,30841.03765131214
1,96,62,31058.640190891678
1,96,63,31929.418925083803
1,96,64,30065.337117382558
1,96,65,29888.978981812306
1,96,66,30860.651904938262
1,96,67,31149.364560679463
1,96,68,31175.610639848666
1,96,69,31176.93303680572
1,96,70,30261.74567501022
1,96,71,30427.335655666197
1,96,72,30928.101165119177
1,96,73,29983.570022572992
1,96,74,31984.681368122132
1,96,75,31190.156417370083
1,96,76,29360.856464117183
1,96,77,31834.563306161424
1,96,78,30879.84022392472
1,96,79,31168.221522273197
1,96,80,28564.52263129204
1,96,81,30041.7710471695
1,96,82,29487.59061088954
1,96,83,26310.081099310282
1,96,84,31619.85176391559
1,96,85,29998.4295041847
1,96,86,31267.08996666628
1,96,87,30632.47936118957
1,96,88,30118.130844501116
1,96,89,29770.83276218824
1,96,90,30763.88201721035
1,96,91,31091.943946575393
1,96,92,29127.849195107312
1,96,93,30853.972500373147
1,96,94,30773.32386648844
1,96,95,30801.012261359836
1,96,96,30903.43157946902
1,96,97,31494.70348320826
1,96,98,31114.322406753585
1,96,99,30206.3957113413
1,97,0,31494.70348320826
1,97,1,31091.943946575393
1,97,2,31395.55160644569
1,97,3,30979.164029971147
1,97,4,27991.542886978972
1,97,5,30706.767341788993
1,97,6,30785.752524997177
1,97,7,28957.43982471612
1,97,8,31738.955469077548
1,97,9,32797.08995445392
1,97,10,31512.13561248996
1,97,11,28836.818905064618
1,97,12,31889.162070483984
1,97,13,31834.563306161424
1,97,14,29735.445898089383
1,97,15,29278.72812640419
1,97,16,29412.2361271852
1,97,17,30423.922194317955
1,97,18,28109.420743755883
1,97,19,30944.81936081181
1,97,20,30982.333200359797
1,97,21,31094.17234257524
1,97,22,30669.351839383402
1,97,23,30054.98798328523
1,97,24,31030.976574618897
1,97,25,31003.94350526492
1,97,26,31138.831676698068
1,97,27,30675.829569158625
1,97,28,30733.36930047293
1,97,29,31823.783550522854
1,97,30,30324.581261454834
1,97,31,30175.29052789399
1,97,32,28580.26364476932
1,97,33,28865.734043869856
1,97,34,30280.599704078944
1,97,35,28077.910005475904
1,97,36,29453.060543559088
1,97,37,29305.134338214917
1,97,38,30330.331905562656
1,97,39,31643.289763843033
1,97,40,30734.10353675042
1,97,41,30203.055387105513
1,97,42,29693.36570282972
1,97,43,30548.828689853442
1,97,44,31183.985801310984
1,97,45,31838.124551267898
1,97,46,29700.657508223452
1,97,47,31307.59662209524
1,97,48,30760.799833622197
1,97,49,31331.29073734619
1,97,50,30532.682990861795
1,97,51,30366.746825288534
1,97,52,29735.62190958056
1,97,53,31217.275173315044
1,97,54,31288.75614249288
1,97,55,30427.041903714355
1,97,56,30979.156323982766
1,97,57,31395.55160644569
1,97,58,31929.865914042683
1,97,59,30864.725408665006
1,97,60,31238.40769900861
1,97,61,30021.299593857268
1,97,62,27568.509198981825
1,97,63,30360.752898673734
1,97,64,29287.08283657635
1,97,65,30035.219129403533
1,97,66,30870.930477567395
1,97,67,32220.18377534723
1,97,68,30755.192513699072
1,97,69,30094.752784033124
1,97,70,29855.278396075908
1,97,71,30692.549642987684
1,97,72,29714.3176716515
1,97,73,30808.640086870706
1,97,74,32436.62319183157
1,97,75,31395.55160644569
1,97,76,30470.759260556515
1,97,77,31632.13886695954
1,97,78,31472.865980911294
1,97,79,29669.866703838165
1,97,80,31688.020690051366
1,97,81,29925.291694400574
1,97,82,30839.16488734138
1,97,83,31114.01111201311
1,97,84,30539.921801252414
1,97,85,31719.944726238904
1,97,86,30505.669861065842
1,97,87,30624.117517850056
1,97,88,30408.60615496049
1,97,89,28566.166698738685
1,97,90,29717.081400809133
1,97,91,29677.48851787445
1,97,92,30268.34987280664
1,97,93,29339.49904161581
1,97,94,31202.926513978622
1,97,95,31403.495135519184
1,97,96,29115.2624728689
1,97,97,28375.1913745021
1,97,98,29010.440460953152
1,97,99,28583.668793007015
1,98,0,30906.851870654536
1,98,1,30118.69655536832
1,98,2,30365.314066687733
1,98,3,29747.93164566551
1,98,4,31395.55160644569
1,98,5,30979.164029971147
1,98,6,31091.943946575393
1,98,7,31030.976574618897
1,98,8,28892.429828584864
1,98,9,28881.702710863534
1,98,10,30813.296079759046
1,98,11,30736.385968535786
1,98,12,29155.022037811927
1,98,13,30990.41158345247
1,98,14,29740.50398485417
1,98,15,31123.003598818163
1,98,16,31746.224713607524
1,98,17,27918.972295647305
1,98,18,28762.514972509613
1,98,19,30544.391705246962
1,98,20,31276.474196865787
1,98,21,29874.661906825415
1,98,22,30819.878968894904
1,98,23,28195.304191127863
1,98,24,29974.348432991013
1,98,25,29707.5431228783
1,98,26,30220.716485621233
1,98,27,31711.145763869674
1,98,28,31587.592908111004
1,98,29,30011.066604952066
1,98,30,30940.48659300901
1,98,31,30095.11101433538
1,98,32,32409.37838974121
1,98,33,31895.278974646313
